mixture_id,Intensities
Ravia_49,"[42.24799048, 45.73953193, 50.71321274, 36.41674786, 66.25833871, 58.62542716, 65.70170476, 55.98731693, 54.04042441]"
Ravia_50,"[50.84101279, 40.51733074, 39.22971341, 26.90818113, 37.17358733, 59.22462437, 51.38849123, 42.24799048, 61.14577932, 45.73953193, 50.43448304, 51.1694032, 55.95758643, 50.71321274, 45.53276999, 36.41674786, 66.25833871, 56.08463586, 59.88999604, 54.04042441, 54.9193392, 48.60275636]"
Ravia_51,"[50.84101279, 40.51733074, 61.82568494, 29.36251527, 64.76946624, 59.22462437, 62.91985986, 51.38849123, 42.11011914, 67.0583771, 42.24799048, 61.14577932, 50.43448304, 51.1694032, 55.95758643, 37.90413775, 49.87409848, 45.53276999, 57.64660089, 66.25833871, 50.49346619, 58.62542716, 65.70170476, 55.98731693, 43.24368151, 54.9193392, 48.60275636]"
Ravia_52,"[39.22971341, 64.76946624, 59.22462437, 42.11011914, 37.90413775, 58.62542716, 65.70170476, 58.3392051, 48.60275636]"
Ravia_53,"[50.84101279, 40.51733074, 61.82568494, 39.22971341, 59.22462437, 51.38849123, 67.0583771, 42.24799048, 61.14577932, 55.81449629, 52.79708299, 37.90413775, 49.87409848, 45.53276999, 36.41674786, 66.25833871, 58.62542716, 65.70170476, 55.98731693, 54.04042441, 43.24368151, 54.9193392, 58.3392051, 61.14719739, 48.60275636]"
Ravia_54,"[37.17358733, 64.76946624, 59.22462437, 62.91985986, 51.38849123, 42.11011914, 67.0583771, 55.81449629, 45.73953193, 52.79708299, 50.43448304, 51.1694032, 55.95758643, 37.90413775, 50.71321274, 47.91585037, 57.64660089, 56.919334, 66.25833871, 56.08463586, 48.76465378, 59.88999604, 58.62542716, 65.70170476, 54.04042441, 43.24368151, 48.60275636]"
Ravia_55,"[40.51733074, 61.82568494, 37.17358733, 29.36251527, 64.76946624, 62.91985986, 67.0583771, 42.24799048, 45.73953193, 50.71321274, 47.91585037, 56.919334, 50.49346619, 58.62542716, 65.70170476, 43.24368151, 54.9193392, 61.14719739, 48.60275636]"
Ravia_56,"[50.84101279, 40.68001783, 61.82568494, 39.22971341, 26.90818113, 59.22462437, 51.38849123, 61.14577932, 55.81449629, 52.79708299, 51.1694032, 37.90413775, 49.87409848, 45.53276999, 36.41674786, 57.64660089, 56.919334, 59.88999604, 58.62542716, 65.70170476, 55.98731693, 58.3392051, 61.14719739, 48.60275636]"
Ravia_57,"[40.68001783, 59.22462437, 62.91985986, 42.24799048, 61.14577932, 52.79708299, 51.1694032, 49.87409848, 47.91585037, 57.64660089, 56.919334, 50.49346619, 48.76465378, 59.88999604, 58.62542716, 55.98731693, 48.60275636]"
Ravia_58,"[40.51733074, 64.76946624, 62.91985986, 51.38849123, 42.11011914, 45.73953193, 50.43448304, 51.1694032, 49.87409848, 50.71321274, 36.41674786, 57.64660089, 54.04042441, 54.9193392, 48.60275636]"
Ravia_59,"[40.51733074, 26.90818113, 42.24799048, 45.73953193, 55.95758643, 66.25833871, 50.49346619, 48.76465378, 59.88999604, 65.70170476, 54.04042441]"
Ravia_60,"[40.68001783, 61.82568494, 26.90818113, 37.17358733, 29.36251527, 64.76946624, 59.22462437, 51.38849123, 42.11011914, 61.14577932, 45.73953193, 52.79708299, 51.1694032, 37.90413775, 50.71321274, 45.53276999, 47.91585037, 57.64660089, 56.919334, 66.25833871, 48.76465378, 54.04042441, 43.24368151, 48.60275636]"
Ravia_61,"[50.84101279, 40.68001783, 61.82568494, 26.90818113, 37.17358733, 29.36251527, 64.76946624, 62.91985986, 67.0583771, 45.73953193, 52.79708299, 50.43448304, 51.1694032, 37.90413775, 49.87409848, 50.71321274, 57.64660089, 56.919334, 66.25833871, 59.88999604, 65.70170476, 55.98731693, 54.04042441, 54.9193392, 61.14719739]"
Ravia_62,"[50.84101279, 40.68001783, 40.51733074, 61.82568494, 26.90818113, 64.76946624, 51.38849123, 42.24799048, 55.81449629, 50.43448304, 55.95758643, 37.90413775, 45.53276999, 66.25833871, 50.49346619, 56.08463586, 48.76465378, 59.88999604, 54.9193392, 58.3392051]"
Ravia_63,"[40.68001783, 61.82568494, 26.90818113, 29.36251527, 59.22462437, 51.38849123, 42.11011914, 42.24799048, 55.95758643, 37.90413775, 49.87409848, 50.71321274, 47.91585037, 57.64660089, 58.3392051, 61.14719739]"
Ravia_64,"[50.84101279, 40.68001783, 40.51733074, 61.82568494, 39.22971341, 26.90818113, 37.17358733, 29.36251527, 64.76946624, 62.91985986, 51.38849123, 42.11011914, 55.81449629, 50.43448304, 55.95758643, 37.90413775, 49.87409848, 50.71321274, 45.53276999, 56.919334, 66.25833871, 59.88999604, 58.62542716, 43.24368151, 54.9193392, 58.3392051]"
Ravia_65,"[39.22971341, 26.90818113, 29.36251527, 62.91985986, 67.0583771, 42.24799048, 61.14577932, 50.43448304, 49.87409848, 56.919334, 59.88999604, 54.04042441]"
Ravia_66,"[50.84101279, 40.68001783, 39.22971341, 37.17358733, 29.36251527, 64.76946624, 42.11011914, 67.0583771, 42.24799048, 45.73953193, 50.43448304, 55.95758643, 45.53276999, 36.41674786, 56.919334, 66.25833871, 48.76465378, 54.04042441, 54.9193392, 61.14719739, 48.60275636]"
Ravia_67,"[40.68001783, 29.36251527, 64.76946624, 51.38849123, 55.81449629, 37.90413775, 36.41674786, 55.98731693, 58.3392051]"
Ravia_68,"[50.84101279, 40.68001783, 40.51733074, 39.22971341, 26.90818113, 37.17358733, 64.76946624, 59.22462437, 62.91985986, 51.38849123, 42.24799048, 50.43448304, 50.71321274, 45.53276999, 56.919334, 66.25833871, 50.49346619, 48.76465378, 59.88999604, 58.62542716, 55.98731693, 54.04042441, 58.3392051, 61.14719739, 48.60275636]"
Ravia_69,"[51.38849123, 45.73953193, 52.79708299, 50.71321274, 57.64660089, 56.919334, 66.25833871, 59.88999604]"
Ravia_70,"[40.68001783, 42.11011914, 42.24799048, 45.73953193, 51.1694032, 49.87409848, 50.71321274, 45.53276999, 47.91585037, 48.76465378, 54.04042441, 58.3392051]"
Ravia_71,"[39.22971341, 29.36251527, 59.22462437, 51.1694032, 45.53276999, 57.64660089, 56.919334, 50.49346619, 48.76465378, 59.88999604, 54.9193392]"
Ravia_72,"[50.84101279, 40.68001783, 61.82568494, 39.22971341, 61.14577932, 45.73953193, 55.95758643, 50.71321274, 45.53276999, 36.41674786, 56.919334, 50.49346619, 56.08463586, 48.76465378, 43.24368151, 58.3392051, 61.14719739]"
Ravia_73,"[61.82568494, 39.22971341, 26.90818113, 37.17358733, 29.36251527, 64.76946624, 67.0583771, 42.24799048, 55.81449629, 45.73953193, 52.79708299, 50.43448304, 55.95758643, 50.71321274, 36.41674786, 47.91585037, 57.64660089, 56.919334, 56.08463586, 48.76465378, 58.62542716, 65.70170476, 54.04042441, 54.9193392]"
Ravia_74,"[40.51733074, 26.90818113, 42.24799048, 55.81449629, 45.73953193, 52.79708299, 50.43448304, 55.95758643, 47.91585037, 66.25833871, 50.49346619, 48.76465378, 58.62542716, 65.70170476, 55.98731693, 54.04042441]"
Ravia_75,"[40.68001783, 61.82568494, 51.38849123, 37.90413775, 50.71321274, 47.91585037, 66.25833871, 56.08463586, 48.76465378, 59.88999604, 65.70170476, 61.14719739, 48.60275636]"
Ravia_76,"[40.51733074, 29.36251527, 59.22462437, 42.11011914, 49.87409848, 50.71321274, 50.49346619, 48.76465378, 55.98731693, 43.24368151]"
Ravia_77,"[40.68001783, 61.82568494, 59.22462437, 62.91985986, 42.11011914, 61.14577932, 45.73953193, 51.1694032, 48.76465378, 54.9193392]"
Ravia_78,"[37.17358733, 64.76946624, 61.14577932, 52.79708299, 50.43448304, 51.1694032, 49.87409848, 56.919334, 56.08463586, 48.76465378, 59.88999604, 65.70170476, 55.98731693, 43.24368151, 58.3392051]"
Ravia_79,"[40.68001783, 39.22971341, 51.38849123, 61.14577932, 66.25833871, 58.62542716, 55.98731693, 54.9193392, 58.3392051, 61.14719739]"
Ravia_80,"[40.68001783, 40.51733074, 51.38849123, 42.24799048, 61.14577932, 51.1694032, 50.49346619, 48.76465378, 65.70170476, 55.98731693]"
Ravia_81,"[40.51733074, 26.90818113, 64.76946624, 62.91985986, 55.81449629, 52.79708299, 50.43448304, 51.1694032, 66.25833871, 58.62542716, 65.70170476, 55.98731693, 54.04042441, 54.9193392, 58.3392051]"
Ravia_82,"[40.68001783, 61.82568494, 37.17358733, 64.76946624, 59.22462437, 42.11011914, 61.14577932, 55.81449629, 45.73953193, 37.90413775, 50.71321274, 45.53276999, 36.41674786, 56.919334, 66.25833871, 50.49346619, 59.88999604, 58.62542716, 65.70170476, 55.98731693, 58.3392051, 48.60275636]"
Ravia_83,"[40.51733074, 26.90818113, 59.22462437, 42.11011914, 67.0583771, 55.81449629, 45.73953193, 47.91585037, 48.76465378, 59.88999604, 58.62542716]"
Ravia_84,"[37.17358733, 29.36251527, 64.76946624, 59.22462437, 51.38849123, 42.11011914, 61.14577932, 52.79708299, 50.43448304, 51.1694032, 55.95758643, 37.90413775, 45.53276999, 57.64660089, 56.919334, 66.25833871, 65.70170476, 55.98731693, 54.04042441, 43.24368151, 54.9193392, 61.14719739, 48.60275636]"
Ravia_85,"[61.82568494, 37.17358733, 42.11011914, 42.24799048, 52.79708299, 37.90413775, 49.87409848, 45.53276999, 56.919334, 50.49346619, 48.76465378, 54.04042441, 43.24368151, 58.3392051, 48.60275636]"
Ravia_86,"[40.68001783, 40.51733074, 61.82568494, 39.22971341, 29.36251527, 64.76946624, 59.22462437, 42.11011914, 67.0583771, 42.24799048, 55.81449629, 45.73953193, 52.79708299, 50.43448304, 55.95758643, 37.90413775, 50.71321274, 45.53276999, 36.41674786, 66.25833871, 50.49346619, 48.76465378, 59.88999604, 65.70170476, 54.04042441, 54.9193392, 58.3392051, 48.60275636]"
Ravia_87,"[40.68001783, 40.51733074, 61.82568494, 26.90818113, 29.36251527, 59.22462437, 42.11011914, 67.0583771, 61.14577932, 55.81449629, 45.73953193, 50.43448304, 51.1694032, 36.41674786, 47.91585037, 57.64660089, 56.919334, 66.25833871, 50.49346619, 59.88999604, 58.62542716, 65.70170476, 55.98731693, 58.3392051, 61.14719739, 48.60275636]"
Ravia_88,"[40.68001783, 29.36251527, 64.76946624, 51.38849123, 42.11011914, 67.0583771, 51.1694032, 55.95758643, 57.64660089, 56.919334, 66.25833871]"
Ravia_89,"[39.22971341, 37.17358733, 64.76946624, 59.22462437, 42.11011914, 42.24799048, 55.81449629, 45.73953193, 52.79708299, 50.43448304, 37.90413775, 49.87409848, 45.53276999, 47.91585037, 56.919334, 66.25833871, 58.62542716, 65.70170476, 54.9193392, 61.14719739, 48.60275636]"
Ravia_90,"[40.68001783, 39.22971341, 51.38849123, 67.0583771, 52.79708299, 50.43448304, 57.64660089, 56.919334, 66.25833871, 50.49346619, 56.08463586, 65.70170476, 43.24368151]"
Ravia_91,"[39.22971341, 26.90818113, 64.76946624, 62.91985986, 42.11011914, 61.14577932, 55.81449629, 37.90413775, 49.87409848, 45.53276999, 56.919334, 66.25833871, 50.49346619, 56.08463586, 58.62542716, 65.70170476, 54.04042441, 54.9193392]"
Ravia_92,"[39.22971341, 37.17358733, 64.76946624, 59.22462437, 42.11011914, 42.24799048, 55.81449629, 45.73953193, 52.79708299, 50.43448304, 37.90413775, 49.87409848, 45.53276999, 47.91585037, 56.919334, 66.25833871, 58.62542716, 65.70170476, 54.9193392, 61.14719739, 48.60275636]"
Ravia_93,"[40.68001783, 29.36251527, 59.22462437, 51.38849123, 67.0583771, 55.81449629, 45.73953193, 50.43448304, 51.1694032, 55.95758643, 59.88999604, 58.62542716, 43.24368151, 54.9193392]"
Ravia_94,"[40.51733074, 29.36251527, 64.76946624, 59.22462437, 51.38849123, 42.11011914, 61.14577932, 55.81449629, 50.43448304, 51.1694032, 49.87409848, 47.91585037, 56.919334, 66.25833871, 50.49346619, 56.08463586, 48.76465378, 59.88999604, 65.70170476, 54.04042441, 43.24368151, 54.9193392, 58.3392051, 61.14719739, 48.60275636]"
Ravia_95,"[40.51733074, 37.17358733, 29.36251527, 55.81449629, 51.1694032, 49.87409848, 50.71321274, 36.41674786, 54.04042441, 58.3392051, 48.60275636]"
Ravia_96,"[40.68001783, 40.51733074, 61.82568494, 37.17358733, 29.36251527, 64.76946624, 59.22462437, 51.38849123, 42.11011914, 67.0583771, 45.73953193, 52.79708299, 51.1694032, 37.90413775, 36.41674786, 47.91585037, 57.64660089, 56.919334, 66.25833871, 50.49346619, 48.76465378, 59.88999604, 65.70170476, 54.04042441, 43.24368151, 54.9193392, 58.3392051, 48.60275636]"
Ravia_97,"[40.51733074, 61.82568494, 39.22971341, 59.22462437, 67.0583771, 42.24799048, 61.14577932, 45.73953193, 50.43448304, 55.95758643, 49.87409848, 50.71321274, 57.64660089, 56.919334, 66.25833871, 50.49346619, 48.76465378, 58.62542716, 65.70170476, 43.24368151, 61.14719739, 48.60275636]"
Ravia_98,"[40.51733074, 37.17358733, 29.36251527, 64.76946624, 42.11011914, 67.0583771, 50.43448304, 51.1694032, 49.87409848, 36.41674786, 47.91585037, 66.25833871, 55.98731693, 54.9193392]"
Ravia_99,"[40.68001783, 61.82568494, 37.17358733, 64.76946624, 59.22462437, 42.11011914, 61.14577932, 55.81449629, 45.73953193, 37.90413775, 50.71321274, 45.53276999, 36.41674786, 56.919334, 66.25833871, 50.49346619, 59.88999604, 58.62542716, 65.70170476, 55.98731693, 58.3392051, 48.60275636]"
Ravia_100,"[39.22971341, 51.38849123, 42.11011914, 67.0583771, 42.24799048, 61.14577932, 52.79708299, 51.1694032, 37.90413775, 50.71321274, 36.41674786, 66.25833871, 48.76465378, 59.88999604, 65.70170476]"
Ravia_101,"[29.36251527, 64.76946624, 59.22462437, 42.24799048, 61.14577932, 50.43448304, 51.1694032, 37.90413775, 45.53276999, 36.41674786, 47.91585037, 57.64660089, 56.919334, 59.88999604, 58.62542716, 55.98731693, 54.9193392, 61.14719739, 48.60275636]"
Ravia_102,"[50.84101279, 40.51733074, 61.82568494, 26.90818113, 64.76946624, 62.91985986, 51.38849123, 42.24799048, 55.95758643, 50.71321274, 45.53276999, 36.41674786, 58.3392051]"
Ravia_103,"[40.68001783, 29.36251527, 59.22462437, 62.91985986, 51.38849123, 42.11011914, 67.0583771, 42.24799048, 61.14577932, 55.81449629, 52.79708299, 51.1694032, 55.95758643, 49.87409848, 45.53276999, 56.919334, 66.25833871, 50.49346619, 56.08463586, 59.88999604, 58.62542716, 65.70170476, 43.24368151, 58.3392051, 48.60275636]"
Ravia_104,"[40.68001783, 40.51733074, 61.82568494, 39.22971341, 26.90818113, 64.76946624, 62.91985986, 51.38849123, 42.11011914, 67.0583771, 42.24799048, 52.79708299, 55.95758643, 37.90413775, 49.87409848, 50.71321274, 57.64660089, 56.919334, 66.25833871, 56.08463586, 48.76465378, 59.88999604, 58.62542716, 65.70170476, 43.24368151, 58.3392051, 61.14719739, 48.60275636]"
Ravia_105,"[50.84101279, 29.36251527, 59.22462437, 67.0583771, 42.24799048, 47.91585037, 56.919334, 58.62542716, 54.9193392]"
Ravia_106,"[50.84101279, 40.68001783, 40.51733074, 26.90818113, 64.76946624, 62.91985986, 42.11011914, 42.24799048, 61.14577932, 52.79708299, 49.87409848, 50.71321274, 36.41674786, 47.91585037, 57.64660089, 66.25833871, 56.08463586, 48.76465378, 59.88999604, 58.62542716, 65.70170476, 54.04042441, 54.9193392, 61.14719739, 48.60275636]"
Ravia_107,"[61.82568494, 37.17358733, 42.11011914, 67.0583771, 51.1694032, 49.87409848, 66.25833871, 56.08463586, 54.04042441, 58.3392051, 48.60275636]"
Ravia_108,"[37.17358733, 29.36251527, 59.22462437, 42.24799048, 61.14577932, 45.73953193, 52.79708299, 51.1694032, 37.90413775, 50.49346619, 56.08463586, 48.76465378, 61.14719739]"
Ravia_109,"[26.90818113, 37.17358733, 64.76946624, 45.73953193, 50.43448304, 49.87409848, 50.71321274, 36.41674786, 56.919334, 56.08463586, 65.70170476, 48.60275636]"
Ravia_110,"[29.36251527, 62.91985986, 42.11011914, 67.0583771, 55.81449629, 45.73953193, 52.79708299, 50.43448304, 51.1694032, 55.95758643, 37.90413775, 49.87409848, 36.41674786, 47.91585037, 57.64660089, 66.25833871, 50.49346619, 56.08463586, 48.76465378, 59.88999604, 58.62542716, 55.98731693, 54.04042441, 43.24368151, 54.9193392, 61.14719739]"
Ravia_111,"[50.84101279, 40.68001783, 61.82568494, 29.36251527, 59.22462437, 62.91985986, 67.0583771, 42.24799048, 61.14577932, 50.43448304, 55.95758643, 49.87409848, 45.53276999, 56.919334, 66.25833871, 59.88999604, 58.62542716, 55.98731693, 54.9193392, 61.14719739]"
Ravia_112,"[40.68001783, 40.51733074, 61.82568494, 39.22971341, 29.36251527, 64.76946624, 59.22462437, 62.91985986, 42.24799048, 52.79708299, 50.43448304, 55.95758643, 37.90413775, 50.71321274, 36.41674786, 47.91585037, 57.64660089, 56.919334, 59.88999604, 58.3392051, 61.14719739]"
Ravia_113,"[29.36251527, 64.76946624, 59.22462437, 42.11011914, 67.0583771, 45.73953193, 50.43448304, 49.87409848, 50.71321274, 66.25833871, 56.08463586, 59.88999604, 65.70170476, 43.24368151, 58.3392051, 48.60275636]"
Ravia_114,"[50.84101279, 40.68001783, 61.82568494, 39.22971341, 37.17358733, 64.76946624, 59.22462437, 62.91985986, 42.11011914, 42.24799048, 45.73953193, 51.1694032, 55.95758643, 49.87409848, 50.71321274, 36.41674786, 57.64660089, 56.919334, 66.25833871, 59.88999604, 58.62542716, 65.70170476, 43.24368151, 48.60275636]"
Ravia_115,"[50.84101279, 40.68001783, 61.82568494, 26.90818113, 37.17358733, 29.36251527, 64.76946624, 59.22462437, 62.91985986, 51.38849123, 67.0583771, 61.14577932, 55.81449629, 52.79708299, 50.43448304, 49.87409848, 45.53276999, 36.41674786, 47.91585037, 56.08463586, 48.76465378, 59.88999604, 58.62542716, 55.98731693, 43.24368151, 54.9193392, 48.60275636]"
Ravia_116,"[50.84101279, 61.82568494, 39.22971341, 64.76946624, 62.91985986, 42.11011914, 67.0583771, 61.14577932, 50.43448304, 55.95758643, 57.64660089, 56.919334, 56.08463586, 55.98731693, 54.9193392, 58.3392051, 61.14719739, 48.60275636]"
Ravia_117,"[40.51733074, 39.22971341, 26.90818113, 37.17358733, 64.76946624, 59.22462437, 62.91985986, 42.11011914, 67.0583771, 42.24799048, 61.14577932, 45.73953193, 52.79708299, 55.95758643, 49.87409848, 57.64660089, 56.919334, 66.25833871, 56.08463586, 48.76465378, 54.04042441, 54.9193392, 61.14719739, 48.60275636]"
Ravia_118,"[40.68001783, 39.22971341, 37.17358733, 29.36251527, 62.91985986, 51.38849123, 42.11011914, 42.24799048, 61.14577932, 45.73953193, 52.79708299, 50.43448304, 51.1694032, 49.87409848, 45.53276999, 36.41674786, 57.64660089, 59.88999604, 55.98731693, 54.04042441, 43.24368151, 61.14719739, 48.60275636]"
Ravia_119,"[50.84101279, 29.36251527, 45.73953193, 55.95758643, 47.91585037, 66.25833871, 48.76465378, 65.70170476, 54.04042441, 43.24368151, 54.9193392, 61.14719739, 48.60275636]"
Ravia_120,"[50.84101279, 40.68001783, 59.22462437, 67.0583771, 61.14577932, 45.73953193, 37.90413775, 49.87409848, 47.91585037, 50.49346619, 48.76465378, 59.88999604, 54.04042441, 43.24368151, 54.9193392, 61.14719739]"
Bushdid_1,"[60.94017857, 50.31448701, 53.65731884, 58.3392051, 57.99787037, 56.25057098, 63.33591285, 55.03201346, 42.11011914, 60.2949935, 57.54129348, 48.89435921, 54.82877317, 36.80477692, 41.55769132, 54.04042441, 51.38849123, 58.02777571, 48.60275636, 42.72357124, 42.24799048, 51.1694032, 61.65634929, 54.8246523, 58.19243181, 56.46923902, 54.68290549, 61.14577932, 50.84101279, 57.21506651]"
Bushdid_2,"[53.3810236, 59.62267212, 55.29786583, 56.36771811, 44.96057972, 58.54399378, 55.81449629, 40.68001783, 48.53668158, 57.25326379, 60.3600245, 37.66383204, 62.96973557, 57.71120958, 57.75422932, 60.13376532, 47.88622803, 57.67809933, 54.51680659, 58.6835805, 59.88999604, 51.27860257, 63.83652613, 54.12642172, 60.34060883, 49.95189478, 59.87709184, 54.53446775, 40.51733074, 52.22203237]"
Bushdid_3,"[58.3392051, 50.2006041, 50.31448701, 54.68290549, 42.24799048, 57.09673961, 40.68001783, 54.99212052, 52.79708299, 58.38337592]"
Bushdid_4,"[58.3392051, 50.2006041, 50.31448701, 54.68290549, 42.24799048, 57.09673961, 42.72357124, 57.25326379, 51.1694032, 58.54399378]"
Bushdid_5,"[58.19243181, 58.02777571, 55.29786583, 47.88622803, 55.81449629, 41.55769132, 64.24854996, 42.72357124, 64.98042061, 40.68001783]"
Bushdid_6,"[58.19243181, 58.02777571, 55.29786583, 47.88622803, 55.81449629, 41.55769132, 64.24854996, 42.72357124, 64.98042061, 37.17358733]"
Bushdid_7,"[48.89435921, 62.97552728, 53.65731884, 61.67682969, 59.05665501, 50.2006041, 43.24368151, 51.38849123, 50.60712449, 54.12642172]"
Bushdid_8,"[55.29786583, 51.1694032, 60.3600245, 60.99529741, 61.44496572, 59.88999604, 56.71067602, 57.7690685, 61.08198948]"
Bushdid_9,"[56.90300202, 56.2092872, 47.88622803, 39.22971341, 57.61695824, 51.91373756, 52.426179, 37.17358733, 62.91985986, 62.97552728, 60.86351287, 62.96973557, 63.83652613, 55.29786583, 55.03201346, 58.02777571, 53.3810236, 43.1884141, 59.88999604, 57.99787037, 64.76946624, 54.04042441, 52.22203237, 61.67682969, 61.08198948, 42.72357124, 41.55769132, 56.46923902, 55.81449629, 57.21506651]"
Bushdid_10,"[56.90300202, 56.2092872, 47.88622803, 39.22971341, 57.61695824, 51.91373756, 52.426179, 37.17358733, 62.91985986, 62.97552728, 60.86351287, 62.96973557, 63.83652613, 55.29786583, 55.03201346, 58.02777571, 53.3810236, 43.1884141, 59.88999604, 57.99787037, 62.08921606, 37.66383204, 47.39636305, 49.90606116, 57.98557317, 56.25057098, 61.82568494, 64.24854996, 57.31259726, 56.71067602]"
Bushdid_11,"[54.68290549, 60.99529741, 26.90818113, 57.7690685, 55.98155601, 53.24687796, 37.17358733, 41.55769132, 51.23769842, 56.90300202, 55.29786583, 40.68001783, 43.63433495, 57.75422932, 58.6835805, 61.82568494, 56.76532431, 36.80477692, 61.14577932, 50.60712449, 60.34060883, 47.88622803, 57.67809933, 58.54399378, 57.09673961, 60.39263261, 43.1884141, 55.95758643, 44.96057972]"
